episode,total_steps,epsilon,winner,moves,total_reward_player1,total_reward_player_minus1,loss_mean,buffer_size,replay_type,per_alpha,per_beta,priority_mean,priority_max,priority_std,td_error_mean,td_error_abs_mean,td_error_std
931,199751,0.05,,300,26.5,25.1,0.011674,75000,prioritized,0.6,1.0,0.248968,18.434582,0.340066,-0.18051,0.6665,3.723157
932,200051,0.05,,300,25.1,25.1,0.010861,75000,prioritized,0.6,1.0,0.249041,18.434582,0.352489,-0.190604,0.665778,3.817845
933,200351,0.05,,300,25.1,25.1,0.012825,75000,prioritized,0.6,1.0,0.24958,18.434582,0.378955,-0.093854,0.615929,3.37178
934,200651,0.05,,300,27.9,23.5,0.01366,75000,prioritized,0.6,1.0,0.247747,18.434582,0.371385,-0.143723,0.665487,3.615204
935,200951,0.05,,300,27.7,28.3,0.01175,75000,prioritized,0.6,1.0,0.246531,18.434582,0.349196,-0.119443,0.625545,3.506146
936,201141,0.05,-1,190,26.25,131.45,0.012051,75000,prioritized,0.6,1.0,0.249507,18.434582,0.394013,-0.13202,0.630818,3.210698
937,201441,0.05,,300,25.3,25.3,0.012069,75000,prioritized,0.6,1.0,0.247237,18.434582,0.387057,-0.18411,0.632731,3.305017
938,201741,0.05,,300,25.3,25.1,0.013435,75000,prioritized,0.6,1.0,0.245848,18.434582,0.360973,-0.131997,0.626695,3.104743
939,202041,0.05,,300,25.3,26.1,0.012213,75000,prioritized,0.6,1.0,0.244313,18.434582,0.348653,-0.189033,0.632911,3.29917
940,202252,0.05,1,211,131.34,28.15,0.013369,75000,prioritized,0.6,1.0,0.245404,18.434582,0.368652,-0.231425,0.654557,3.528307
941,202523,0.05,1,271,131.04,26.05,0.010802,75000,prioritized,0.6,1.0,0.246214,18.434582,0.383721,-0.229251,0.666273,3.621963
942,202823,0.05,,300,25.7,27.7,0.01063,75000,prioritized,0.6,1.0,0.242507,18.434582,0.3176,-0.212657,0.657838,3.557547
943,203123,0.05,,300,21.7,23.9,0.011323,75000,prioritized,0.6,1.0,0.248536,18.434582,0.385345,-0.23456,0.649289,3.517673
944,203336,0.05,1,213,131.33,24.34,0.013381,75000,prioritized,0.6,1.0,0.247582,18.434582,0.366012,-0.248217,0.687008,3.555557
945,203636,0.05,,300,23.1,26.5,0.011825,75000,prioritized,0.6,1.0,0.247028,18.434582,0.393742,-0.352597,0.737836,4.311851
946,203936,0.05,,300,25.3,25.5,0.011714,75000,prioritized,0.6,1.0,0.245695,18.434582,0.374488,-0.258181,0.692403,3.691733
947,204236,0.05,,300,25.5,27.7,0.013249,75000,prioritized,0.6,1.0,0.246354,18.434582,0.38267,-0.227509,0.719525,4.083745
948,204536,0.05,,300,25.5,25.5,0.01139,75000,prioritized,0.6,1.0,0.243083,18.434582,0.369297,-0.241637,0.666322,3.706906
949,204754,0.05,-1,218,26.11,131.31,0.010866,75000,prioritized,0.6,1.0,0.242086,18.434582,0.366752,-0.253632,0.653945,3.534278
950,205054,0.05,,300,19.3,27.7,0.011493,75000,prioritized,0.6,1.0,0.243237,18.434582,0.358318,-0.237131,0.635472,3.338031
951,205354,0.05,,300,28.1,27.7,0.012669,75000,prioritized,0.6,1.0,0.242716,18.434582,0.356587,-0.251582,0.700675,3.90768
952,205654,0.05,,300,26.1,27.5,0.011543,75000,prioritized,0.6,1.0,0.243636,18.434582,0.385529,-0.222575,0.682356,3.714715
953,205954,0.05,,300,28.1,25.5,0.012373,75000,prioritized,0.6,1.0,0.242063,18.434582,0.354825,-0.211728,0.645475,3.555629
954,206254,0.05,,300,23.7,25.3,0.011348,75000,prioritized,0.6,1.0,0.242147,18.434582,0.341361,-0.113751,0.570078,2.680626
955,206554,0.05,,300,26.1,24.3,0.012626,75000,prioritized,0.6,1.0,0.243888,18.434582,0.381899,-0.130664,0.640968,3.166264
956,206854,0.05,,300,25.5,25.5,0.009868,75000,prioritized,0.6,1.0,0.240179,18.434582,0.354461,-0.126028,0.583677,3.100526
957,207154,0.05,,300,25.5,25.1,0.011927,75000,prioritized,0.6,1.0,0.242593,18.434582,0.397816,-0.150986,0.572316,3.139094
958,207454,0.05,,300,28.3,27.5,0.011679,75000,prioritized,0.6,1.0,0.239613,18.434582,0.350935,-0.181543,0.570156,3.032734
959,207729,0.05,1,275,131.02,23.63,0.010377,75000,prioritized,0.6,1.0,0.237742,18.434582,0.335949,-0.172739,0.564309,3.15815
960,208029,0.05,,300,25.3,25.5,0.010437,75000,prioritized,0.6,1.0,0.240537,18.434582,0.378021,-0.14097,0.561702,2.781525
961,208329,0.05,,300,27.5,28.3,0.011948,75000,prioritized,0.6,1.0,0.240389,18.434582,0.373487,-0.134551,0.612757,3.177681
962,208629,0.05,,300,24.3,25.9,0.012217,75000,prioritized,0.6,1.0,0.238509,18.434582,0.347311,-0.133832,0.636593,3.515532
963,208929,0.05,,300,24.9,25.1,0.011003,75000,prioritized,0.6,1.0,0.238693,18.434582,0.380249,-0.104211,0.586968,2.871479
964,209229,0.05,,300,28.7,27.7,0.010746,75000,prioritized,0.6,1.0,0.237991,18.434582,0.351223,-0.139599,0.554988,2.596822
965,209529,0.05,,300,28.5,27.7,0.010775,75000,prioritized,0.6,1.0,0.238155,18.434582,0.369584,-0.139602,0.563985,2.488742
966,209829,0.05,,300,24.1,24.9,0.010901,75000,prioritized,0.6,1.0,0.235078,18.434582,0.33382,-0.140458,0.543687,2.809506
967,210129,0.05,,300,25.1,25.5,0.010759,75000,prioritized,0.6,1.0,0.236914,18.434582,0.351563,-0.086191,0.52983,2.340429
968,210429,0.05,,300,23.3,27.5,0.010676,75000,prioritized,0.6,1.0,0.236261,18.434582,0.332376,-0.097731,0.519534,2.664405
969,210713,0.05,-1,284,27.98,130.98,0.01028,75000,prioritized,0.6,1.0,0.235781,18.434582,0.329667,-0.112721,0.528451,2.683096
970,211013,0.05,,300,25.5,25.3,0.009936,75000,prioritized,0.6,1.0,0.23832,18.434582,0.379715,-0.156566,0.539435,2.916123
971,211189,0.05,-1,176,25.72,131.52,0.011771,75000,prioritized,0.6,1.0,0.23836,18.434582,0.3602,-0.201164,0.587309,2.831239
972,211321,0.05,-1,132,21.94,131.74,0.010657,75000,prioritized,0.6,1.0,0.23828,18.434582,0.354353,-0.110429,0.545682,2.54424
973,211621,0.05,,300,24.9,25.9,0.011052,75000,prioritized,0.6,1.0,0.238112,18.434582,0.364507,-0.149934,0.575163,3.215287
974,211921,0.05,,300,25.3,22.1,0.010169,75000,prioritized,0.6,1.0,0.236442,18.434582,0.365299,-0.185161,0.605742,3.67719
975,212221,0.05,,300,21.9,25.1,0.010458,75000,prioritized,0.6,1.0,0.237892,18.434582,0.374213,-0.097209,0.546389,2.794454
976,212521,0.05,,300,28.1,27.7,0.011907,75000,prioritized,0.6,1.0,0.237259,18.434582,0.343096,-0.152972,0.618602,3.549202
977,212809,0.05,-1,288,24.16,130.96,0.010238,75000,prioritized,0.6,1.0,0.237132,18.434582,0.348906,-0.152302,0.593816,3.179992
978,213109,0.05,,300,25.5,28.5,0.012842,75000,prioritized,0.6,1.0,0.239143,18.434582,0.357551,-0.22632,0.683101,3.844813
979,213409,0.05,,300,25.3,28.5,0.009501,75000,prioritized,0.6,1.0,0.237051,18.434582,0.358089,-0.223186,0.619781,3.254118
980,213709,0.05,,300,25.3,25.3,0.009879,75000,prioritized,0.6,1.0,0.234992,18.434582,0.345083,-0.150719,0.566453,2.85061
981,214009,0.05,,300,25.3,25.5,0.01085,75000,prioritized,0.6,1.0,0.235703,18.434582,0.340566,-0.179915,0.557764,2.701569
982,214309,0.05,,300,24.5,25.3,0.013124,75000,prioritized,0.6,1.0,0.238422,18.434582,0.352922,-0.114611,0.613791,2.886239
983,214609,0.05,,300,27.7,25.9,0.011502,75000,prioritized,0.6,1.0,0.238535,18.434582,0.359061,-0.158992,0.601623,2.94515
984,214909,0.05,,300,23.7,28.1,0.0091,75000,prioritized,0.6,1.0,0.235988,18.434582,0.331274,-0.053116,0.493502,2.170063
985,215209,0.05,,300,24.3,23.1,0.009553,75000,prioritized,0.6,1.0,0.235968,18.434582,0.339716,-0.048208,0.516632,2.33323
986,215509,0.05,,300,27.7,25.3,0.008261,75000,prioritized,0.6,1.0,0.233842,18.434582,0.352886,-0.040942,0.475818,2.004923
987,215809,0.05,,300,27.5,25.3,0.008593,75000,prioritized,0.6,1.0,0.231945,18.434582,0.320349,-0.073111,0.469159,2.032857
988,216109,0.05,,300,24.1,24.9,0.008872,75000,prioritized,0.6,1.0,0.230901,18.434582,0.31702,-0.050573,0.467144,1.848703
989,216409,0.05,,300,24.9,25.1,0.009687,75000,prioritized,0.6,1.0,0.230731,18.434582,0.323773,-0.060513,0.456498,1.74491
990,216709,0.05,,300,25.5,25.3,0.008756,75000,prioritized,0.6,1.0,0.230244,18.434582,0.345873,-0.051051,0.447786,1.725064
991,217009,0.05,,300,25.5,25.5,0.009445,75000,prioritized,0.6,1.0,0.229026,18.434582,0.313027,-0.03281,0.420894,1.348271
992,217309,0.05,,300,26.1,27.5,0.00935,75000,prioritized,0.6,1.0,0.229535,18.434582,0.352859,-0.04216,0.432098,1.408526
993,217609,0.05,,300,27.7,27.7,0.008639,75000,prioritized,0.6,1.0,0.227408,18.434582,0.338723,-0.039628,0.395746,1.277584
994,217909,0.05,,300,25.1,25.3,0.008145,75000,prioritized,0.6,1.0,0.226055,18.434582,0.341849,-0.027932,0.406673,1.294871
995,218209,0.05,,300,25.3,23.1,0.011038,75000,prioritized,0.6,1.0,0.227126,18.434582,0.307992,-0.049469,0.457116,1.631482
996,218509,0.05,,300,27.5,23.3,0.009579,75000,prioritized,0.6,1.0,0.226992,18.434582,0.305697,-0.01031,0.434723,1.503248
997,218809,0.05,,300,26.1,24.3,0.008304,75000,prioritized,0.6,1.0,0.226922,18.434582,0.355344,-0.036848,0.401821,1.336017
998,219109,0.05,,300,27.7,28.7,0.008645,75000,prioritized,0.6,1.0,0.228038,18.434582,0.347509,-0.031532,0.399739,1.166357
999,219409,0.05,-1,300,18.9,130.9,0.009425,75000,prioritized,0.6,1.0,0.229376,18.434582,0.374502,-0.04234,0.447614,1.465025
1000,219709,0.05,,300,27.5,25.5,0.008494,75000,prioritized,0.6,1.0,0.224598,18.434582,0.300065,-0.069115,0.48017,2.163563
1001,220009,0.05,,300,25.3,25.3,0.007301,75000,prioritized,0.6,1.0,0.223172,18.434582,0.289203,-0.031673,0.409122,1.591709
1002,220189,0.05,-1,180,26.7,131.5,0.009784,75000,prioritized,0.6,1.0,0.225707,18.434582,0.33324,-0.112401,0.478519,1.803703
1003,220489,0.05,,300,25.5,28.3,0.008847,75000,prioritized,0.6,1.0,0.225718,18.434582,0.356072,-0.064691,0.43838,1.606234
1004,220789,0.05,,300,25.5,25.3,0.007574,75000,prioritized,0.6,1.0,0.222541,18.434582,0.319102,-0.055913,0.386642,1.240577
1005,221089,0.05,,300,25.7,27.7,0.008142,75000,prioritized,0.6,1.0,0.225222,18.434582,0.347389,-0.006166,0.405455,1.368281
1006,221389,0.05,,300,28.5,27.7,0.009277,75000,prioritized,0.6,1.0,0.224085,18.434582,0.351042,0.019556,0.444799,1.597589
1007,221689,0.05,,300,27.7,28.3,0.008568,75000,prioritized,0.6,1.0,0.221855,18.434582,0.321737,0.034674,0.413141,1.450693
1008,221989,0.05,,300,25.3,23.1,0.007463,75000,prioritized,0.6,1.0,0.220987,18.434582,0.313826,0.005712,0.398181,1.388087
1009,222289,0.05,,300,25.5,25.3,0.009614,75000,prioritized,0.6,1.0,0.222004,18.434582,0.325665,-0.020952,0.435184,1.50368
1010,222589,0.05,,300,27.7,25.3,0.008506,75000,prioritized,0.6,1.0,0.222404,18.434582,0.373444,-0.035201,0.409083,1.331695
1011,222889,0.05,,300,25.5,25.5,0.008518,75000,prioritized,0.6,1.0,0.219081,18.434582,0.30823,-0.046613,0.403989,1.36765
1012,223189,0.05,,300,25.5,27.7,0.007392,75000,prioritized,0.6,1.0,0.220391,18.434582,0.31545,0.013994,0.388244,1.258347
1013,223489,0.05,,300,24.1,25.5,0.008957,75000,prioritized,0.6,1.0,0.220734,18.434582,0.323913,0.050942,0.436412,1.624341
1014,223732,0.05,1,243,131.18,23.59,0.008743,75000,prioritized,0.6,1.0,0.22116,18.434582,0.338873,-0.02266,0.4794,1.800205
1015,223972,0.05,-1,240,23.6,131.2,0.008151,75000,prioritized,0.6,1.0,0.222324,18.434582,0.364364,-0.015336,0.515586,2.146794
1016,224272,0.05,,300,25.5,25.3,0.009515,75000,prioritized,0.6,1.0,0.223853,18.434582,0.363002,-0.119228,0.574207,2.988803
1017,224572,0.05,,300,27.7,26.3,0.00821,75000,prioritized,0.6,1.0,0.221234,18.434582,0.332263,-0.143917,0.549873,3.011445
1018,224872,0.05,,300,26.3,25.3,0.007022,75000,prioritized,0.6,1.0,0.2204,18.434582,0.353891,-0.114541,0.496596,2.307467
1019,225172,0.05,,300,26.1,27.5,0.009686,75000,prioritized,0.6,1.0,0.221877,18.434582,0.349234,-0.025289,0.495693,2.187929
1020,225472,0.05,,300,28.1,25.5,0.008521,75000,prioritized,0.6,1.0,0.220345,18.434582,0.327341,-0.013827,0.469084,1.856892
1021,225772,0.05,,300,24.5,25.3,0.007426,75000,prioritized,0.6,1.0,0.219001,18.434582,0.334691,-0.002885,0.423625,1.614463
1022,226072,0.05,,300,25.3,25.3,0.008757,75000,prioritized,0.6,1.0,0.220025,18.434582,0.305811,-0.048792,0.416598,1.36364
1023,226372,0.05,,300,25.3,25.3,0.008588,75000,prioritized,0.6,1.0,0.22033,18.434582,0.350333,-0.069223,0.404321,1.230524
1024,226672,0.05,,300,25.3,27.5,0.008201,75000,prioritized,0.6,1.0,0.218923,18.434582,0.313382,-0.10314,0.425514,1.31299
1025,226963,0.05,1,291,130.94,23.95,0.007663,75000,prioritized,0.6,1.0,0.218238,18.434582,0.329656,-0.07075,0.406042,1.256013
1026,227263,0.05,,300,25.5,22.9,0.009063,75000,prioritized,0.6,1.0,0.218461,18.434582,0.318838,-0.054999,0.469726,1.603493
1027,227563,0.05,,300,26.3,24.3,0.007767,75000,prioritized,0.6,1.0,0.21775,18.434582,0.329968,-0.033353,0.411261,1.256413
1028,227863,0.05,,300,25.3,25.3,0.007973,75000,prioritized,0.6,1.0,0.216529,18.434582,0.332013,-0.008846,0.405219,1.261638
1029,228163,0.05,,300,28.1,27.7,0.00769,75000,prioritized,0.6,1.0,0.215801,18.434582,0.313266,0.014526,0.409033,1.443292
1030,228463,0.05,,300,25.3,27.5,0.006845,75000,prioritized,0.6,1.0,0.213391,18.434582,0.308665,-0.009887,0.397716,1.421219
1031,228763,0.05,,300,27.5,26.5,0.007101,75000,prioritized,0.6,1.0,0.214327,18.434582,0.336615,-0.031037,0.393427,1.314608
1032,229063,0.05,,300,27.7,28.5,0.006646,75000,prioritized,0.6,1.0,0.214923,18.434582,0.330519,-0.036456,0.371733,1.193444
1033,229363,0.05,,300,27.9,25.3,0.00745,75000,prioritized,0.6,1.0,0.214797,18.434582,0.349894,-0.040485,0.393292,1.238917
1034,229663,0.05,,300,27.7,28.7,0.006669,75000,prioritized,0.6,1.0,0.212802,18.434582,0.30896,-0.049245,0.364585,1.096283
1035,229963,0.05,,300,25.5,25.5,0.006429,75000,prioritized,0.6,1.0,0.210487,18.434582,0.281463,-0.033374,0.346019,0.958121
1036,230263,0.05,,300,25.3,25.3,0.00677,75000,prioritized,0.6,1.0,0.213397,18.434582,0.326522,-0.043018,0.370717,1.041483
1037,230514,0.05,1,251,131.14,28.55,0.008436,75000,prioritized,0.6,1.0,0.215158,18.434582,0.342546,-0.026333,0.393226,1.305411
1038,230814,0.05,,300,21.5,25.1,0.007345,75000,prioritized,0.6,1.0,0.213885,18.434582,0.278246,-0.015064,0.44873,1.786491
1039,231114,0.05,,300,27.5,26.5,0.007163,75000,prioritized,0.6,1.0,0.215714,18.434582,0.324416,0.012632,0.440679,1.875085
1040,231414,0.05,,300,28.3,27.7,0.007194,75000,prioritized,0.6,1.0,0.2155,18.434582,0.348074,0.021717,0.424917,1.858359
1041,231714,0.05,,300,25.3,25.3,0.008488,75000,prioritized,0.6,1.0,0.21518,18.434582,0.336982,-0.058344,0.460629,1.979573
1042,232014,0.05,,300,25.3,27.7,0.00672,75000,prioritized,0.6,1.0,0.212268,18.434582,0.290504,-0.055574,0.384242,1.384092
1043,232314,0.05,,300,25.3,25.3,0.008402,75000,prioritized,0.6,1.0,0.213877,18.434582,0.335494,0.001924,0.450596,1.853029
1044,232614,0.05,,300,25.3,25.1,0.007529,75000,prioritized,0.6,1.0,0.21178,18.434582,0.301173,0.024165,0.431199,1.92815
1045,232914,0.05,,300,27.7,25.5,0.00745,75000,prioritized,0.6,1.0,0.213321,18.434582,0.337948,-0.021603,0.405758,1.642775
1046,233214,0.05,,300,25.5,23.1,0.007597,75000,prioritized,0.6,1.0,0.21355,18.434582,0.335589,-0.027383,0.434011,1.933409
1047,233514,0.05,,300,27.5,26.1,0.006955,75000,prioritized,0.6,1.0,0.211353,18.434582,0.291741,-0.054977,0.429605,1.739244
1048,233814,0.05,,300,27.9,24.1,0.006426,75000,prioritized,0.6,1.0,0.212823,18.434582,0.343707,-0.036079,0.422437,1.782625
1049,234114,0.05,,300,25.9,27.5,0.008702,75000,prioritized,0.6,1.0,0.213423,18.434582,0.3059,-0.053291,0.418516,1.562988
1050,234414,0.05,,300,25.5,25.3,0.007822,75000,prioritized,0.6,1.0,0.215144,18.434582,0.340952,-0.082656,0.450311,1.769195
1051,234714,0.05,,300,27.7,25.5,0.006837,75000,prioritized,0.6,1.0,0.213845,18.434582,0.338587,-0.053383,0.414219,1.540029
1052,235014,0.05,,300,27.7,28.5,0.00691,75000,prioritized,0.6,1.0,0.21301,18.434582,0.329656,-0.014746,0.405703,1.559443
1053,235314,0.05,,300,25.3,25.3,0.008085,75000,prioritized,0.6,1.0,0.213694,18.434582,0.325229,-0.050924,0.39676,1.409745
1054,235573,0.05,1,259,131.1,17.71,0.007505,75000,prioritized,0.6,1.0,0.212936,18.434582,0.306074,-0.019036,0.395785,1.347642
1055,235873,0.05,,300,20.9,25.3,0.007939,75000,prioritized,0.6,1.0,0.213134,18.434582,0.318957,-0.123774,0.497507,2.619812
1056,236173,0.05,,300,25.5,25.5,0.007333,75000,prioritized,0.6,1.0,0.213674,18.434582,0.337466,-0.075579,0.480358,2.350479
1057,236473,0.05,,300,25.5,25.3,0.007519,75000,prioritized,0.6,1.0,0.214691,18.434582,0.373374,-0.054503,0.442041,1.962827
1058,236773,0.05,,300,27.5,25.7,0.006502,75000,prioritized,0.6,1.0,0.212812,18.434582,0.326964,-0.048919,0.422041,1.704252
1059,237073,0.05,,300,23.3,23.1,0.007707,75000,prioritized,0.6,1.0,0.21507,18.434582,0.345132,-0.084099,0.461893,1.927611
1060,237373,0.05,,300,25.3,25.1,0.007245,75000,prioritized,0.6,1.0,0.212515,18.434582,0.298404,-0.095109,0.445035,1.778104
1061,237673,0.05,,300,25.5,25.3,0.008492,75000,prioritized,0.6,1.0,0.21441,18.434582,0.33415,-0.073712,0.415633,1.565633
1062,237953,0.05,-1,280,25.2,131.0,0.007093,75000,prioritized,0.6,1.0,0.21265,18.434582,0.320195,-0.068023,0.407039,1.529045
1063,238253,0.05,,300,25.3,27.5,0.008621,75000,prioritized,0.6,1.0,0.215007,18.434582,0.317098,-0.101353,0.499916,2.222651
1064,238553,0.05,,300,25.3,25.3,0.007314,75000,prioritized,0.6,1.0,0.217148,18.434582,0.38907,-0.084811,0.422054,1.594612
1065,238853,0.05,,300,25.5,25.9,0.006781,75000,prioritized,0.6,1.0,0.21379,18.434582,0.317012,-0.072677,0.386128,1.363305
1066,239153,0.05,,300,25.5,25.3,0.007656,75000,prioritized,0.6,1.0,0.2139,18.434582,0.316972,-0.052505,0.419113,1.485238
1067,239363,0.05,-1,210,26.75,131.35,0.008172,75000,prioritized,0.6,1.0,0.213204,18.434582,0.310414,-0.060989,0.379089,1.305156
1068,239663,0.05,,300,25.3,25.3,0.007083,75000,prioritized,0.6,1.0,0.212046,18.434582,0.317881,-0.110769,0.439617,2.149183
1069,239963,0.05,,300,27.5,27.5,0.005974,75000,prioritized,0.6,1.0,0.209775,18.434582,0.33249,-0.068783,0.370633,1.516144
1070,240263,0.05,,300,27.9,27.5,0.008238,75000,prioritized,0.6,1.0,0.209848,18.434582,0.308704,-0.046573,0.374865,1.290555
1071,240563,0.05,,300,24.5,27.7,0.007763,75000,prioritized,0.6,1.0,0.210992,18.434582,0.341952,-0.02725,0.408772,1.507517
1072,240827,0.05,-1,264,25.68,131.08,0.006404,75000,prioritized,0.6,1.0,0.208777,18.434582,0.314129,-0.038711,0.372756,1.381032
1073,241127,0.05,,300,27.7,25.5,0.006921,75000,prioritized,0.6,1.0,0.210984,18.434582,0.322998,-0.104137,0.414765,1.899106
1074,241379,0.05,-1,252,28.14,131.14,0.00689,75000,prioritized,0.6,1.0,0.210465,18.434582,0.32518,-0.062692,0.38922,1.571438
1075,241679,0.05,,300,25.5,25.5,0.007011,75000,prioritized,0.6,1.0,0.209925,18.434582,0.322899,-0.134183,0.443199,2.349001
1076,241979,0.05,,300,27.7,25.5,0.005885,75000,prioritized,0.6,1.0,0.20956,18.434582,0.333336,-0.093179,0.375966,1.631732
1077,242279,0.05,,300,28.1,27.7,0.009979,75000,prioritized,0.6,1.0,0.212056,18.434582,0.353068,-0.000593,0.441559,1.709621
1078,242534,0.05,1,255,131.12,28.93,0.006879,75000,prioritized,0.6,1.0,0.209637,18.434582,0.323255,-0.024415,0.427128,1.744197
1079,242681,0.05,1,147,131.66,24.67,0.01036,75000,prioritized,0.6,1.0,0.211779,18.434582,0.340026,0.076145,0.590192,2.718041
1080,242981,0.05,,300,25.3,25.5,0.006591,75000,prioritized,0.6,1.0,0.210697,18.434582,0.337135,0.018123,0.483216,2.053151
1081,243276,0.05,1,295,130.92,21.13,0.009094,75000,prioritized,0.6,1.0,0.212887,18.434582,0.326478,-0.096255,0.544094,2.362581
1082,243576,0.05,,300,27.5,25.3,0.007665,75000,prioritized,0.6,1.0,0.213645,18.434582,0.355646,-0.119687,0.541524,2.65052
1083,243876,0.05,,300,25.5,25.3,0.00919,75000,prioritized,0.6,1.0,0.213383,18.434582,0.334287,-0.09639,0.48927,2.101825
1084,244176,0.05,,300,24.1,28.7,0.008756,75000,prioritized,0.6,1.0,0.216439,18.434582,0.366708,-0.032658,0.50637,2.101632
1085,244476,0.05,,300,25.7,27.5,0.007608,75000,prioritized,0.6,1.0,0.213885,18.434582,0.328416,-0.096032,0.510767,2.296685
1086,244776,0.05,,300,25.1,25.5,0.005913,75000,prioritized,0.6,1.0,0.211649,18.434582,0.313609,-0.078301,0.443772,1.974622
1087,245076,0.05,,300,25.5,23.3,0.007556,75000,prioritized,0.6,1.0,0.212952,18.434582,0.332648,-0.102945,0.437205,2.006738
1088,245376,0.05,,300,25.3,25.1,0.008322,75000,prioritized,0.6,1.0,0.213162,18.434582,0.316945,-0.169029,0.496036,2.253607
1089,245676,0.05,,300,25.3,25.5,0.007541,75000,prioritized,0.6,1.0,0.212061,18.434582,0.312746,-0.121117,0.435112,1.786084
1090,245976,0.05,,300,25.3,25.5,0.007063,75000,prioritized,0.6,1.0,0.212545,18.434582,0.331869,-0.055451,0.418655,1.646136
1091,246276,0.05,,300,25.7,27.5,0.008388,75000,prioritized,0.6,1.0,0.21251,18.434582,0.302352,-0.010457,0.46589,1.910873
1092,246576,0.05,,300,27.5,25.7,0.00646,75000,prioritized,0.6,1.0,0.210665,18.434582,0.31401,-0.047296,0.400334,1.50089
1093,246876,0.05,,300,26.1,25.3,0.006127,75000,prioritized,0.6,1.0,0.210052,18.434582,0.319618,-0.066394,0.389153,1.645652
1094,247176,0.05,,300,25.3,27.7,0.007174,75000,prioritized,0.6,1.0,0.208882,18.434582,0.285628,-0.063788,0.371778,1.322187
1095,247476,0.05,,300,23.1,25.5,0.006864,75000,prioritized,0.6,1.0,0.209886,18.434582,0.321385,-0.067527,0.403838,1.544795
1096,247776,0.05,,300,23.1,22.9,0.006468,75000,prioritized,0.6,1.0,0.20842,18.434582,0.332341,-0.023806,0.370857,1.291072
1097,248076,0.05,,300,27.5,24.9,0.00767,75000,prioritized,0.6,1.0,0.209625,18.434582,0.335565,-0.050183,0.376766,1.334388
1098,248376,0.05,,300,25.3,26.5,0.007124,75000,prioritized,0.6,1.0,0.208527,18.434582,0.321267,-0.064321,0.401643,1.419148
1099,248676,0.05,,300,23.3,25.3,0.005995,75000,prioritized,0.6,1.0,0.206264,18.434582,0.309907,-0.054147,0.342566,1.150702
1100,248976,0.05,,300,27.7,25.5,0.00529,75000,prioritized,0.6,1.0,0.205502,18.434582,0.338772,-0.026014,0.328792,1.079981
1101,249276,0.05,,300,27.7,27.7,0.006924,75000,prioritized,0.6,1.0,0.205037,18.434582,0.294009,-0.060104,0.341876,1.091509
1102,249576,0.05,,300,25.5,25.3,0.005876,75000,prioritized,0.6,1.0,0.204889,18.434582,0.339617,-0.061755,0.337684,1.120461
1103,249672,0.05,-1,96,25.12,131.92,0.006025,75000,prioritized,0.6,1.0,0.20387,18.434582,0.308127,-0.036944,0.325889,1.191105
